rating_id,employee_id,performance_score,promotion_eligible
158,158,2.010758973818792,False
159,159,2.9701074681549855,True
160,160,4.44557853777158,False
161,161,1.5036829111810288,False
162,162,2.4503955129783295,False
163,163,3.6387121772326685,False
164,164,2.765814614984291,False
165,165,1.4675037830019768,True
166,166,1.8613457083910916,False
167,167,2.957646734889271,False
168,168,3.5377656685796848,True
169,169,3.9769137364086165,False
170,170,1.4290997682515312,False
171,171,1.7207830122691203,False
172,172,3.945143953855914,True
173,173,2.3974082194688764,False
174,174,1.231739770652855,True
175,175,3.602479231887931,False
176,176,4.085074283978165,False
177,177,1.4252789079463564,False
178,178,2.1697692647093656,False
179,179,3.8308491723753786,False
180,180,2.1080902087033357,True
181,181,1.8581392270928125,False
182,182,3.0502830275011923,False
183,183,2.9038619140689708,False
184,184,3.058358876898581,True
185,185,1.0911460206868644,False
186,186,1.897021748925638,False
187,187,1.6060377021464918,False
188,188,2.2466755788107706,True
189,189,1.3485490210877886,False
190,190,1.074477241054622,False
191,191,2.3598357077509142,True
192,192,4.973513656480597,False
193,193,2.2530408648324256,True
194,194,3.0905255671985716,False
195,195,4.688394523795385,False
196,196,1.0118358818237585,False
197,197,2.6273008886661797,False
198,198,3.204585207900483,False
199,199,2.848057196153637,False
200,200,3.352279243091087,False
201,201,4.616987881686228,False
202,202,4.586779352790705,False
203,203,4.313067090730928,False
204,204,2.7167837115070874,False
205,205,3.508582259526543,False
206,206,4.772074629136724,False
207,207,2.8462737359197408,False
208,208,1.6585303019119353,False
209,209,1.2137580846670177,False
210,210,2.61042109739535,False
211,211,3.384346373159396,False
212,212,4.1682376884132095,False
213,213,3.545818701458205,False
214,214,4.641839186030202,True
215,215,1.761065473470314,False
216,216,3.247371056027153,False
217,217,2.675742919475322,True
218,218,1.5458518151345304,True
219,219,1.6908622253120589,False
220,220,1.1993977033133567,False
221,221,1.346112567026224,False
222,222,3.5081884721155103,False
223,223,3.9470373102763565,True
224,224,4.154220046410851,False
225,225,1.7172338414372286,False
226,226,3.3124540342430495,False
227,227,3.3583667676963604,False
228,228,4.902931745773177,False
229,229,3.552607173440026,False
230,230,3.8907275030733186,False
231,231,2.9860414071923254,False
232,232,3.3213368561497094,False
233,233,2.5803607201506975,False
234,234,1.816783280722957,True
235,235,1.8773734560739874,False
236,236,4.002414532113482,False
237,237,3.985500130697747,True
238,238,1.268985604576137,False
239,239,2.0337280737953263,False
240,240,4.262305453838819,False
241,241,3.305455517102681,True
242,242,4.155140726576546,False
243,243,2.6323001125462167,True
244,244,4.186758483857438,False
245,245,2.768741853046713,False
246,246,2.7286797791115367,False
247,247,4.457072285462424,True
248,248,3.401217082278155,False
249,249,3.779717869477128,True
250,250,3.6508097327916635,False
251,251,1.1847891415992704,False
252,252,4.430985091440677,False
253,253,3.3538673205255556,True
254,254,3.4404142541251943,False
255,255,4.364142295830147,False
256,256,1.7259563486678906,False
257,257,4.07719838957616,True
258,258,4.474074721564525,False
259,259,1.497036054647333,False
260,260,2.9317498198627034,True
261,261,3.780833317022678,False
262,262,4.84522934228762,False
263,263,2.5383881044436327,False
264,264,3.167976946200379,False
265,265,2.6092010016552454,True
266,266,3.334811854705947,False
267,267,1.2251702780699967,False
268,268,3.87788338800633,True
269,269,2.9577704115434655,False
270,270,4.449156455559544,False
271,271,3.6727479552720665,True
272,272,4.918110430557379,True
273,273,2.6504742980604004,False
274,274,1.979215163401424,True
275,275,1.3616773138648628,False
276,276,3.907730319334307,False
277,277,2.28243098838529,False
278,278,4.031381787936081,True
279,279,2.6835124943111968,False
280,280,1.6756650613920643,False
281,281,1.6932830346773273,False
282,282,1.494601747750032,False
283,283,1.5998993139443831,False
284,284,3.2050925994021107,False
285,285,4.52250360422528,True
286,286,3.380994669571671,False
287,287,3.3253630467780266,True
288,288,2.4157632393059543,False
289,289,3.5221946300862608,False
290,290,2.6537616343718096,False
291,291,3.6892554971851013,False
292,292,4.115665703783533,True
293,293,1.3416970047695238,False
294,294,4.440786737251365,False
295,295,3.268514384684268,False
296,296,1.9080947411636733,False
297,297,1.987312585720515,True
298,298,1.858626975831819,False
299,299,2.656044173493034,False
300,300,3.412799392569535,False
301,301,3.3889720510167853,True
302,302,2.185648298038546,False
303,303,1.9086898464752564,False
304,304,2.8571930306248166,False
305,305,1.007681623446358,False
306,306,2.8679348500536177,False
307,307,2.1632434490312833,False
308,308,1.7496259570858035,True
309,309,4.7390231929477995,False
310,310,2.5831665716689978,False
311,311,2.0910697895768164,False
312,312,3.970098621421792,False
313,313,3.2391856539381623,False
314,314,1.465174654446129,True
315,315,2.3178455785040284,False
316,316,2.708880732986083,False
317,317,4.831370383546904,False
318,318,2.220257824546541,False
319,319,1.4871962180354044,False
320,320,1.7304424960357716,False
321,321,3.254339816902996,False
322,322,3.2013018779280147,False
323,323,4.380359173640091,False
324,324,4.738760920887508,False
325,325,1.2318912321377957,True
326,326,2.1137674189884263,False
327,327,1.1291461623513346,False
328,328,2.886267400078601,True
329,329,4.784673636700608,True
330,330,1.9266606419024184,False
331,331,1.8428950120714078,False
332,332,2.775911338633318,False
333,333,4.356095416661293,False
334,334,2.916614207427608,False
335,335,2.2793740705750096,False
336,336,1.3079034140716175,False
337,337,3.3667411802227427,False
338,338,4.145479342414255,True
339,339,4.062240551506314,False
340,340,1.454539587518895,False
341,341,2.608127912540085,True
342,342,3.872759034337217,False
343,343,3.8030859669941517,False
344,344,1.7028279160853446,True
345,345,1.2289848702092363,True
346,346,1.2181907464174366,False
347,347,3.3563447778317514,False
348,348,1.7273897450816853,True
349,349,4.236044787698779,False
350,350,3.4329929753187045,False
351,351,4.906996365293324,True
352,352,4.767464509337303,False
353,353,2.0834638859295143,True
354,354,4.637698470907306,True
355,355,2.1740724465283026,False
356,356,1.3651773241536738,False
357,357,2.5932596097420912,False
358,358,3.328328378148434,True
359,359,2.4662967943046836,True
360,360,3.7280764419367918,False
361,361,4.73189319077644,False
362,362,2.390191027091126,False
363,363,4.550028562941145,False
364,364,2.9713580539442614,False
365,365,3.4426087903111315,False
366,366,1.3310554884835475,False
367,367,1.4924118521849117,False
368,368,3.1864092739185894,False
369,369,2.7850252104194197,False
370,370,1.0095731758288053,False
371,371,1.4299151373358359,False
372,372,2.66458954549847,False
373,373,1.4314116382712956,False
374,374,1.5741251660661844,False
375,375,1.4498662395135136,False
376,376,1.8341995325658251,True
377,377,1.383741605054726,False
378,378,2.1414951363684085,False
379,379,4.861791956483675,False
380,380,1.5385439440972766,False
381,381,2.087478408164236,False
382,382,1.53390228512583,False
383,383,1.7272387738056123,False
384,384,2.4190476721507754,False
385,385,2.9468622574528833,False
386,386,3.408373492927587,True
387,387,2.94382971547057,False
388,388,1.4539471282804328,False
389,389,2.282027228573964,False
390,390,2.7128396443308165,False
391,391,2.075264388509058,False
392,392,2.963761955957277,True
393,393,1.5554986231084675,False
394,394,4.321448040558344,False
395,395,2.033132236010732,True
396,396,1.8146342144492689,False
397,397,3.329460351543574,False
398,398,1.520862288976704,False
399,399,4.06001841926577,False
400,400,2.9951524501041615,True
401,401,3.1888019799726712,True
402,402,3.9330957159818123,False
403,403,4.891755201642443,False
404,404,3.8791804963661463,False
405,405,3.2400131845092233,False
406,406,2.797876184819429,False
407,407,3.3106837275262477,True
408,408,1.9010892965132569,False
409,409,3.816980749849024,False
410,410,2.396657821325137,False
411,411,1.114939308690699,False
412,412,2.3577144044515337,True
413,413,2.1845807383440325,False
414,414,1.6599289579877312,False
415,415,2.6503501650819157,False
416,416,3.591414230428463,True
417,417,4.380402984934369,False
418,418,4.678264768394703,False
419,419,1.15455588186668,True
420,420,4.851678626546356,False
421,421,4.104613133859527,False
422,422,3.0569202557138784,False
423,423,2.1899074058777472,False
424,424,2.1401871283287197,False
425,425,2.18872412189867,False
426,426,2.1183148138494268,True
427,427,4.174665802495987,True
428,428,4.540581796966545,False
429,429,4.980908769098618,False
430,430,2.9652428815083502,False
431,431,4.92103508282773,False
432,432,2.4896272911421615,False
433,433,1.4725341889437433,False
434,434,3.0143979233017717,True
435,435,4.630679911837214,False
436,436,2.7144148459125494,True
437,437,3.7864308629800485,False
438,438,2.423488208046655,False
439,439,2.396893512393979,False
440,440,3.700319419748295,True
441,441,3.6187928659786324,False
442,442,2.283468444248892,False
443,443,4.074738962435016,True
444,444,3.5168196996425563,False
445,445,1.7953816567243854,False
446,446,4.103621780809483,False
447,447,4.714297693486179,True
448,448,3.2743022296586397,False
449,449,3.3571086449804737,True
450,450,2.1797383499360747,False
451,451,2.476100951207398,True
452,452,3.666955616196189,False
453,453,4.137102341761692,False
454,454,1.4922133208143982,False
455,455,3.3268782448722574,False
456,456,1.0191961132401586,False
457,457,1.777608437736836,True
458,458,1.3713571718854909,False
459,459,2.4581212677329844,False
460,460,1.1678768437783758,False
461,461,2.670027304180276,False
462,462,2.398667536976457,False
463,463,4.430323533054199,False
464,464,4.736040933343318,False
465,465,2.7600805224885105,False
466,466,4.4486366480275095,False
467,467,1.0083819899955078,False
468,468,2.9756641225250573,False
469,469,1.1128272313358218,False
470,470,1.344390940964383,False
471,471,3.9685147852472644,False
472,472,2.555984654032944,False
473,473,1.9400003977168598,False
474,474,3.822992311048165,False
475,475,4.10946656853233,False
476,476,4.559062859928364,False
477,477,2.4598260685021764,False
478,478,4.437437762516158,False
479,479,4.129951947802649,False
480,480,4.853817625001088,True
481,481,2.8473943615102906,False
482,482,2.494681258609618,False
483,483,4.947655125459557,True
484,484,1.9653233960593446,True
485,485,4.885784998148621,False
486,486,3.0642757019847298,True
487,487,3.7260065214643103,False
488,488,3.2127924717528793,False
489,489,3.990759150340058,False
490,490,3.220456237780027,False
491,491,1.9286579283024796,False
492,492,4.509160020379596,False
493,493,3.925359505222622,True
494,494,3.8876074254736643,False
495,495,1.2450443539107785,False
496,496,1.56076589924406,False
497,497,1.0471024009054046,True
498,498,3.9120471648401143,True
499,499,2.903417441121027,False
500,500,1.3365766275659303,False
501,501,4.736366998886398,True
502,502,4.168428966235783,False
503,503,3.3225834823440725,False
504,504,4.760343289083178,False
505,505,4.229714861358787,False
506,506,2.349812494511338,False
507,507,1.3759074941668228,False
508,508,3.5536527212052222,True
509,509,1.3973509638656783,False
510,510,1.3256889286396918,True
511,511,1.9894501985111255,False
512,512,1.0631598294274447,True
513,513,2.030616920718858,True
514,514,2.681776253708622,False
515,515,1.8525864922959956,False
516,516,3.5609753368913375,False
517,517,3.6554579862445213,True
518,518,2.50496140180213,False
519,519,1.5486472970218848,True
520,520,4.818270437387318,False
521,521,3.4244947200287,False
522,522,3.770156471394454,False
523,523,3.4369340070388694,True
524,524,2.8359550432665013,False
525,525,2.553809927911448,False
526,526,1.4390260280584917,False
527,527,3.2747518725276983,False
528,528,2.397727475528151,False
529,529,3.0602995771736503,False
530,530,2.858459296066315,False
531,531,3.63312716550188,False
532,532,1.9553914717332836,False
533,533,1.924741514101779,True
534,534,4.022164729533278,False
535,535,3.3696840099616767,True
536,536,4.9854896978537955,False
537,537,1.0187956565236091,False
538,538,1.0660365050509188,False
539,539,3.4188089634210694,False
540,540,1.1672444701260902,True
541,541,1.950161919940213,False
542,542,4.821295499707226,False
543,543,2.134140975707591,False
544,544,2.716544516544407,False
545,545,3.55990455505168,True
546,546,3.0580759189495685,False
547,547,4.986872359619847,False
548,548,4.508899845985031,False
549,549,1.716760747715501,False
550,550,4.890764736185352,False
551,551,2.5918499323008026,True
552,552,1.2911962171349818,False
553,553,3.29913005628701,False
554,554,2.048545908644628,False
555,555,1.4879979372939585,False
556,556,4.3076160203815785,False
557,557,4.5180976985669705,False
558,558,3.633887384134861,False
559,559,2.1944204574708603,True
560,560,2.011984750088666,True
561,561,3.323053548957826,False
562,562,1.8447384654751984,False
563,563,3.9502916587506385,False
564,564,2.8533097246819934,False
565,565,3.038971741920079,False
566,566,2.393800960859473,False
567,567,1.1489720298251695,False
568,568,4.255307371624976,False
569,569,3.21737877231273,False
570,570,4.421860188018972,True
571,571,3.3624742374095202,True
572,572,1.8693100462789127,False
573,573,1.390634972368416,True
574,574,4.1051295671830825,False
575,575,1.349832492862225,False
576,576,2.219874716519139,True
577,577,4.714955993332708,False
578,578,3.125866217892566,False
579,579,4.195180528390823,False
580,580,2.771140934722642,False
581,581,2.709267794113377,False
582,582,2.696875035216997,False
583,583,1.163531884414939,False
584,584,4.470380006543289,False
585,585,3.116452979667727,False
586,586,4.163121002583222,True
587,587,3.0311102205173497,False
588,588,1.0592031857970565,False
589,589,2.303080319289795,False
590,590,1.0405415553195265,False
591,591,3.3646011882146505,False
592,592,2.5966772705054106,True
593,593,1.3279248843203035,False
594,594,3.4202668095361033,False
595,595,2.502886186796489,True
596,596,1.5524073031397165,True
597,597,4.3223783282612525,False
598,598,1.565036685423022,False
599,599,4.549853100916738,False
600,600,4.32057263698448,False
601,601,2.2391676249592884,False
602,602,1.4122732937457543,True
603,603,1.4409487072977782,False
604,604,3.516153477698422,False
605,605,4.835523694526817,False
606,606,2.654518439564794,True
607,607,2.7493679102193602,False
608,608,3.817439675946346,False
609,609,3.3322745637752846,False
610,610,3.663317331984714,True
611,611,4.7179524129971675,True
612,612,3.121132349054443,False
613,613,3.198531258060375,False
614,614,2.907401526422309,False
615,615,4.262531615484549,False
616,616,3.1797352073697227,False
617,617,4.959942920034834,False
618,618,2.616353922284016,False
619,619,3.69152406979513,False
620,620,1.7482177097573306,True
621,621,1.8962439546974021,False
622,622,3.8953407350765663,False
623,623,2.167821940427281,False
624,624,1.0121332739647775,True
625,625,4.638631636374286,False
626,626,4.545551619702035,True
627,627,3.4789730205679734,True
628,628,4.708041082429633,False
629,629,2.8871539398596604,False
630,630,2.6812964024819643,False
631,631,2.0015303712541592,False
632,632,4.6222479527729305,True
633,633,2.471307476510734,False
634,634,4.015063226249255,True
635,635,3.7891877201378006,False
636,636,3.5064096938796387,False
637,637,3.6662959984549537,False
638,638,1.0203300370110964,False
639,639,4.177371396947041,False
640,640,3.7152087183057434,True
641,641,4.344507958414125,False
642,642,3.3414718434720476,True
643,643,2.7727117616457893,False
644,644,4.864265197365297,True
645,645,1.4103509988086,True
646,646,4.549519840213989,False
647,647,2.0545353530421284,False
648,648,3.129266434843767,False
649,649,1.126332458334439,False
650,650,1.9150235253540147,False
651,651,2.309587663497787,False
652,652,1.4627411481301986,False
653,653,3.3267530638954637,False
654,654,4.230392265773959,True
655,655,2.342577743899008,False
656,656,3.311051330099594,False
657,657,4.080485827061341,False
658,658,2.1901177653125696,False
659,659,2.490710225927461,False
660,660,3.2809819263209636,False
661,661,3.608757787902103,True
662,662,2.5755512210004916,False
663,663,3.1067730303721146,True
664,664,2.4737527448737033,False
665,665,3.7697801247535314,False
666,666,3.836667812192364,False
667,667,2.826566116612563,False
668,668,4.661163131093579,False
669,669,4.172644661739137,False
670,670,3.083890395189367,False
671,671,1.4373756253216898,False
672,672,1.4777134229119238,False
673,673,1.4349858355101635,False
674,674,4.902785751501289,True
675,675,3.6955023282388946,False
676,676,2.0102168021423847,False
677,677,2.700989708834839,False
678,678,1.2183118494450755,False
679,679,2.924836485120214,False
680,680,2.9457378095306868,False
681,681,4.710567873534032,True
682,682,2.0881616232293854,True
683,683,4.87112997132027,False
684,684,2.8329478568550854,False
685,685,4.755761699747415,False
686,686,2.7816321287461934,False
687,687,4.520637665983379,True
688,688,3.788454978536608,False
689,689,2.308648257710866,True
690,690,4.359716349380968,False
691,691,2.91345516597924,True
692,692,3.4718406695094,False
693,693,3.6289429845524297,False
694,694,4.88489643450372,False
695,695,2.846981126290227,False
696,696,2.6201966868487565,False
697,697,3.8514103535457718,False
698,698,2.847029548402474,False
699,699,4.348049693531596,False
700,700,3.9239381690341912,False
701,701,4.304623020235275,False
702,702,3.593693166647533,False
703,703,3.697968902170208,False
704,704,1.9851439387635628,True
705,705,1.4403033998027448,True
706,706,3.684629756959108,True
707,707,2.992631876200872,True
708,708,3.5536005106092343,False
709,709,2.096035186869534,False
710,710,2.935381359090008,False
711,711,1.9936807712705735,False
712,712,3.8280168253722957,True
713,713,1.8542160715560434,False
714,714,1.0106092175347063,True
715,715,4.339717650004562,False
716,716,4.5768555352060565,False
717,717,2.433494315876058,True
718,718,3.509779600474837,False
719,719,3.562375667295251,False
720,720,2.6519128116191384,True
721,721,3.8127829813798435,True
722,722,3.0077682360188964,False
723,723,4.449299606256401,False
724,724,2.003412664701686,True
725,725,4.0901680815244355,False
726,726,3.7208288215302794,True
727,727,4.76055497827512,True
728,728,1.935010363256683,True
729,729,4.339925784569177,False
730,730,1.1517368666070493,False
731,731,3.1872925651252175,False
732,732,3.2656055546932463,True
733,733,1.1357997324201614,True
734,734,3.375612781799444,False
735,735,2.7123967649948755,True
736,736,3.920046425703751,False
737,737,4.269915847472645,False
738,738,1.401537612175193,False
739,739,2.531334754479303,True
740,740,2.8604811595032578,False
741,741,3.1993014614037674,False
742,742,1.8399867527506437,False
743,743,1.3629928277176449,False
744,744,2.2384340166911336,False
745,745,2.642522582468865,False
746,746,4.646032501664093,False
747,747,2.4093333146958376,False
748,748,1.8390168847352926,False
749,749,2.6481071410821557,False
750,750,4.471375787939411,True
751,751,2.816938750164014,True
752,752,1.7057206530156783,False
753,753,1.9387955399691998,False
754,754,4.077419006698597,False
755,755,4.458344791671843,False
756,756,1.8843173798609025,False
757,757,2.2014270579761117,False
758,758,3.080761066896945,True
759,759,2.5364907375908174,True
760,760,1.4426152125562894,False
761,761,2.2530547169249013,False
762,762,4.912355411683463,False
763,763,3.473620316958695,False
764,764,1.6584672663023081,False
765,765,1.0384567599357846,True
766,766,4.483777871710216,True
767,767,1.6211681124119384,False
768,768,3.7569710173837674,False
769,769,3.6748462091250853,False
770,770,4.248648994412962,False
771,771,4.8154705818106365,False
772,772,4.774099032804222,True
773,773,4.657787621416294,False
774,774,3.601654709575269,False
775,775,3.77134999992472,True
776,776,4.9483923410448885,False
777,777,2.6301907910818003,False
778,778,1.6063788470016127,True
779,779,1.9430473895828495,False
780,780,2.4884189064929063,True
781,781,1.494565892976671,False
782,782,4.607236035976589,False
783,783,1.890457900952351,True
784,784,3.9121308006599413,False
785,785,3.795151082887858,False
786,786,4.569701226000359,False
787,787,4.703320054785552,True
788,788,1.3903886489013044,False
789,789,1.0807725737271658,False
790,790,4.461203229585388,False
791,791,4.399911634307067,False
792,792,2.0825085474778064,True
793,793,4.724120548693206,True
794,794,2.780126961707433,False
795,795,4.7393461103540995,False
796,796,2.9906697054686426,False
797,797,3.9234727664355056,False
798,798,1.9584751380272278,False
799,799,2.9524972589388563,False
800,800,3.732542843349399,True
801,801,4.990646299020387,False
802,802,3.503259219956305,False
803,803,4.9741141923269225,False
804,804,3.0570014165818997,False
805,805,4.868639127628946,True
806,806,1.487244727258112,False
807,807,1.0954802249293198,False
808,808,2.3968476837082795,False
809,809,2.8874134628351955,True
810,810,1.0440885049442903,False
811,811,1.0376248840892939,True
812,812,1.2744554873247602,True
813,813,4.057578858107681,False
814,814,3.546420653078968,False
815,815,4.349138299649322,False
816,816,3.243330262201957,False
817,817,1.711511266008019,False
818,818,3.2319384008595327,True
819,819,3.9118786149419553,False
820,820,3.690532738113569,False
821,821,4.8532462100941665,True
822,822,3.480551395541757,True
823,823,4.071637802039655,False
824,824,1.0461328298212544,True
825,825,3.9182900205351117,False
826,826,1.7710990733514986,False
827,827,1.4633650171673,False
828,828,3.2736100155200534,True
829,829,1.1200900337594422,False
830,830,1.358557883067724,False
831,831,4.10532545241363,False
832,832,3.1470022976354586,False
833,833,3.1951205989221316,False
834,834,2.948360039762407,True
835,835,3.7847577615786636,False
836,836,2.5050441027182635,True
837,837,2.2447429968825583,False
838,838,3.7533356194747434,False
839,839,1.462736709850704,False
840,840,3.290948441707427,False
841,841,2.5537291493558145,False
842,842,1.866631366305961,False
843,843,2.8931172335832778,True
844,844,3.5795490007619177,False
845,845,2.1361281388024507,False
846,846,1.000556065466018,False
847,847,2.7229857389643173,False
848,848,4.625365888683114,False
849,849,2.430260780971883,True
850,850,3.4314353987208412,False
851,851,2.290998742743329,True
852,852,2.1250463005940317,False
853,853,1.5110018546922643,True
854,854,2.682651385664715,False
855,855,2.9099762255106842,False
856,856,3.7317611318560573,False
857,857,2.172492775962545,False
858,858,2.8503412408162463,False
859,859,1.7099134375555582,False
860,860,1.981564815927193,False
861,861,4.1550667623676745,True
862,862,2.380331147756229,False
863,863,1.7625166909870242,False
864,864,2.359040676679784,False
865,865,3.2561255092555235,True
866,866,1.3835658600766938,False
867,867,4.97944726884314,True
868,868,2.461580662341183,False
869,869,3.578223270915935,False
870,870,3.180192823258866,True
871,871,2.337607475724533,False
872,872,3.0449820458929264,True
873,873,3.668454281350109,False
874,874,4.5679232242093875,False
875,875,3.498470751941652,False
876,876,2.9726252856704467,True
877,877,4.7845758294904215,True
878,878,4.401241148837451,False
879,879,2.0560482330450225,True
880,880,1.3824501341676956,False
881,881,4.208551674837799,False
882,882,2.655935134590966,False
883,883,4.8853278258307355,True
884,884,4.862435019838861,False
885,885,1.1017425691710874,False
886,886,1.590190799595391,False
887,887,3.3793524734390283,False
888,888,4.394129462677368,True
889,889,2.4185733301824706,False
890,890,1.6132334592141504,False
891,891,1.8593228945735962,False
892,892,3.3703826940522124,False
893,893,4.439002789615393,True
894,894,1.387474551406115,False
895,895,2.53033561453873,False
896,896,2.214444239451366,False
897,897,2.0376194552829334,False
898,898,4.02244419956935,False
899,899,4.65076915017841,False
900,900,4.328197020990042,False
901,901,1.627369983343347,False
902,902,4.200647692324873,False
903,903,4.713106297305072,True
904,904,3.1742619870807127,False
905,905,1.2914846487460858,False
906,906,4.19235600458169,False
907,907,2.3759135335027324,False
908,908,1.4597614948325384,False
909,909,1.5296860630895894,False
910,910,4.828745605548133,False
911,911,2.3805637149255414,True
912,912,2.1756376919111418,False
913,913,4.452069346673506,False
914,914,2.376523212787896,False
915,915,4.540349429209556,False
916,916,1.364009173405886,False
917,917,3.5668938771934147,False
918,918,4.855511188712888,True
919,919,3.226664251214542,True
920,920,3.1346348534171167,False
921,921,2.332792141091041,False
922,922,4.25623961659841,False
923,923,2.4847748480392,True
924,924,3.3448465041304183,True
925,925,4.278853973098311,False
926,926,1.6845643129247216,True
927,927,4.482150602817111,False
928,928,3.6068927529326347,False
929,929,1.4491858691583417,False
930,930,2.4064379371179245,False
931,931,3.8577021716069524,False
932,932,1.7244107965117648,False
933,933,2.4848296892051938,False
934,934,2.4810090506624216,False
935,935,3.98480059328414,False
936,936,2.243531119009915,False
937,937,4.7971743935192785,False
938,938,2.7873555989637993,True
939,939,1.063253648916485,False
940,940,1.3869890919636338,True
941,941,3.9487796699354463,False
942,942,2.075822948892048,True
943,943,4.85128954869159,False
944,944,4.502300504753192,False
945,945,4.571227426699033,False
946,946,4.682572188364411,False
947,947,4.658657438093725,False
948,948,2.6826367601605074,False
949,949,4.488723137668758,True
950,950,1.615176219086894,True
951,951,2.669851121885018,False
952,952,1.1621196957364952,False
953,953,2.0727491808310354,False
954,954,4.5152742125589,False
955,955,3.8894744454884473,True
956,956,2.4096322325737507,False
957,957,2.2824839803704338,False
958,958,2.568968159117057,False
959,959,3.649130443710771,False
960,960,4.20628140646773,False
961,961,1.583420851899921,False
962,962,1.110231445751428,False
